ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,MSinceMostRecentDelq_never,MSinceMostRecentInqexcl7days_never,MSinceOldestTradeOpen_no_trades,MSinceMostRecentDelq_no_trades,MSinceMostRecentInqexcl7days_no_trades,NetFractionRevolvingBurden_no_trades,NetFractionInstallBurden_no_trades,NumRevolvingTradesWBalance_no_trades,NumInstallTradesWBalance_no_trades,NumBank2NatlTradesWHighUtilization_no_trades,PercentTradesWBalance_no_trades,RiskPerformance
68.0,183.0,2.0,73.0,18.5,0.0,0.0,94.0,12.0,6.0,6.0,22.0,1.0,47.0,0.0,1.0,5.0,46.0,46.0,3.0,4.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
68.0,183.0,7.0,64.0,18.5,0.0,0.0,100.0,12.0,6.0,6.0,16.0,1.0,44.0,0.0,1.0,0.0,28.0,75.0,3.0,2.0,0.0,86.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good
68.0,347.0,7.0,73.0,18.5,0.0,0.0,100.0,12.0,6.0,6.0,22.0,1.0,54.0,0.0,1.0,0.0,28.0,54.0,3.0,2.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
56.0,72.0,1.0,73.0,18.5,0.0,0.0,88.0,41.0,6.0,6.0,22.0,1.0,25.0,0.0,2.0,2.0,28.0,3.0,5.0,2.0,0.0,66.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
68.0,183.0,7.0,40.0,7.0,0.0,0.0,86.0,16.0,6.0,6.0,7.0,1.0,71.0,0.0,1.0,0.0,28.0,64.0,3.0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Bad
68.0,183.0,7.0,73.0,18.5,0.0,0.0,74.0,12.0,6.0,5.0,22.0,1.0,45.0,0.0,1.0,0.0,28.0,82.0,3.0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good
68.0,169.0,6.0,73.0,18.5,0.0,0.0,95.0,21.0,6.0,6.0,21.0,1.0,14.0,0.0,1.0,0.0,28.0,21.0,3.0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
68.0,183.0,7.0,73.0,18.5,0.0,0.0,100.0,12.0,6.0,6.0,22.0,1.0,52.0,5.0,1.0,0.0,28.0,35.0,3.0,2.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
68.0,183.0,7.0,73.0,7.0,0.0,0.0,100.0,12.0,7.0,6.0,22.0,1.0,43.0,1.0,1.0,1.0,28.0,74.0,3.0,2.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Good
68.0,254.0,7.0,73.0,39.0,0.0,0.0,95.0,34.0,6.0,6.0,22.0,1.0,26.0,0.0,1.0,1.0,28.0,9.0,3.0,3.0,0.0,66.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good
68.0,183.0,19.0,73.0,16.0,0.0,0.0,100.0,12.0,6.0,6.0,22.0,0.0,19.0,0.0,1.0,0.0,28.0,74.0,3.0,2.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Good
68.0,183.0,2.0,73.0,18.5,0.0,0.0,100.0,12.0,6.0,6.0,72.0,1.0,22.0,2.0,2.0,2.0,28.0,24.0,3.0,2.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
68.0,429.0,7.0,73.0,13.0,1.0,0.0,94.0,12.0,6.0,6.0,22.0,1.0,25.0,0.0,1.0,0.0,4.0,74.0,3.0,1.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Good
68.0,183.0,7.0,73.0,18.5,0.0,0.0,100.0,12.0,5.0,7.0,28.0,1.0,20.0,0.0,1.0,0.0,28.0,98.0,3.0,2.0,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
66.0,357.0,19.0,73.0,18.5,1.0,0.0,76.0,36.0,6.0,6.0,22.0,0.0,35.0,0.0,1.0,1.0,28.0,6.0,4.0,2.0,0.0,66.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good
68.0,187.0,7.0,59.0,18.5,0.0,0.0,100.0,12.0,6.0,6.0,22.0,2.0,37.0,0.0,1.0,3.0,6.0,93.0,3.0,2.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good
68.0,183.0,7.0,73.0,18.5,0.0,0.0,100.0,12.0,6.0,8.0,20.0,1.0,16.0,0.0,1.0,1.0,10.0,56.0,7.0,2.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good
68.0,134.0,5.0,73.0,24.0,0.0,1.0,92.0,12.0,4.0,6.0,26.0,1.0,42.0,0.0,1.0,2.0,28.0,54.0,3.0,2.0,0.0,66.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
68.0,183.0,7.0,55.0,18.5,0.0,0.0,98.0,12.0,5.0,6.0,22.0,1.0,55.0,0.0,2.0,2.0,28.0,91.0,3.0,7.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
68.0,158.0,5.0,65.0,18.5,0.0,0.0,77.0,2.0,6.0,6.0,22.0,1.0,48.0,0.0,1.0,1.0,28.0,45.0,5.0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
68.0,267.0,7.0,106.0,13.0,0.0,0.0,92.0,53.0,6.0,6.0,13.0,1.0,15.0,0.0,1.0,0.0,28.0,74.0,3.0,2.0,0.0,66.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Good
65.0,183.0,7.0,73.0,18.5,0.0,0.0,96.0,12.0,6.0,6.0,22.0,1.0,31.0,0.0,1.0,1.0,28.0,74.0,3.0,2.0,3.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Bad
58.0,183.0,7.0,45.0,18.5,0.0,2.0,88.0,12.0,6.0,6.0,22.0,1.0,63.0,0.0,1.0,1.0,28.0,74.0,3.0,2.0,0.0,66.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Bad
68.0,183.0,7.0,73.0,15.0,0.0,0.0,94.0,12.0,6.0,6.0,16.0,1.0,44.0,0.0,1.0,0.0,28.0,81.0,3.0,1.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good
78.0,183.0,7.0,73.0,18.5,0.0,0.0,98.0,35.0,6.0,6.0,22.0,1.0,33.0,0.0,2.0,2.0,28.0,74.0,3.0,4.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Good
68.0,270.0,23.0,73.0,18.5,0.0,0.0,100.0,12.0,7.0,6.0,22.0,1.0,13.0,0.0,1.0,0.0,28.0,74.0,3.0,2.0,0.0,66.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Good
68.0,183.0,7.0,95.0,18.5,0.0,0.0,87.0,1.0,6.0,6.0,22.0,1.0,24.0,0.0,0.0,0.0,28.0,47.0,3.0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
68.0,183.0,12.0,73.0,18.5,0.0,0.0,100.0,12.0,6.0,6.0,22.0,1.0,36.0,0.0,1.0,1.0,28.0,74.0,3.0,2.0,0.0,80.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Good
68.0,183.0,7.0,73.0,18.5,0.0,0.0,100.0,12.0,7.0,6.0,22.0,1.0,29.0,0.0,1.0,0.0,28.0,72.0,2.0,2.0,0.0,66.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good
68.0,183.0,7.0,73.0,18.5,0.0,0.0,83.0,12.0,6.0,6.0,22.0,4.0,33.0,0.0,1.0,1.0,3.0,100.0,3.0,2.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
68.0,183.0,7.0,73.0,19.0,0.0,0.0,100.0,12.0,6.0,6.0,22.0,1.0,5.0,0.0,2.0,2.0,20.0,92.0,3.0,1.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
68.0,183.0,3.0,73.0,18.5,0.0,0.0,100.0,12.0,6.0,6.0,41.0,1.0,44.0,1.0,4.0,4.0,28.0,73.0,3.0,2.0,1.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
68.0,183.0,7.0,73.0,17.0,2.0,0.0,82.0,12.0,6.0,6.0,19.0,1.0,24.0,0.0,1.0,1.0,35.0,76.0,3.0,2.0,0.0,66.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
68.0,186.0,7.0,73.0,18.5,0.0,0.0,95.0,12.0,6.0,6.0,22.0,1.0,40.0,19.0,1.0,0.0,28.0,63.0,3.0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good
68.0,183.0,7.0,73.0,18.5,1.0,0.0,100.0,12.0,0.0,6.0,13.0,1.0,31.0,0.0,1.0,0.0,28.0,75.0,3.0,2.0,2.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
68.0,183.0,7.0,73.0,18.5,0.0,0.0,100.0,12.0,6.0,6.0,22.0,1.0,29.0,0.0,1.0,1.0,28.0,56.0,3.0,2.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
60.0,115.0,7.0,48.0,18.5,0.0,0.0,89.0,12.0,3.0,6.0,22.0,1.0,58.0,0.0,4.0,4.0,28.0,81.0,3.0,3.0,0.0,66.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
68.0,212.0,7.0,87.0,18.5,0.0,0.0,95.0,12.0,6.0,6.0,22.0,1.0,41.0,0.0,1.0,1.0,28.0,56.0,3.0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good
68.0,183.0,7.0,114.0,18.5,0.0,0.0,63.0,4.0,3.0,5.0,22.0,1.0,42.0,0.0,0.0,0.0,28.0,74.0,3.0,2.0,0.0,66.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Bad
58.0,113.0,7.0,57.0,18.5,0.0,0.0,71.0,12.0,6.0,6.0,22.0,4.0,52.0,0.0,1.0,0.0,28.0,67.0,3.0,2.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
68.0,183.0,7.0,61.0,18.5,0.0,0.0,95.0,12.0,6.0,6.0,22.0,1.0,26.0,0.0,1.0,0.0,28.0,88.0,3.0,2.0,0.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
68.0,183.0,7.0,73.0,18.5,0.0,0.0,95.0,12.0,6.0,6.0,22.0,1.0,38.0,0.0,1.0,2.0,28.0,89.0,3.0,2.0,0.0,66.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
68.0,182.0,7.0,73.0,7.0,0.0,0.0,100.0,12.0,6.0,8.0,22.0,5.0,13.0,0.0,1.0,2.0,28.0,74.0,3.0,2.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Bad
68.0,183.0,7.0,73.0,18.5,0.0,0.0,100.0,12.0,6.0,6.0,22.0,1.0,13.0,0.0,1.0,0.0,3.0,74.0,3.0,2.0,0.0,66.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Good
68.0,183.0,5.0,73.0,18.5,1.0,0.0,84.0,8.0,4.0,5.0,25.0,2.0,20.0,0.0,1.0,0.0,28.0,74.0,3.0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Good
68.0,183.0,7.0,73.0,18.5,0.0,0.0,71.0,12.0,6.0,2.0,22.0,0.0,29.0,0.0,1.0,2.0,100.0,74.0,3.0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Bad
68.0,183.0,7.0,73.0,18.5,0.0,0.0,100.0,12.0,6.0,6.0,27.0,1.0,15.0,0.0,1.0,1.0,28.0,62.0,2.0,2.0,0.0,66.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good
68.0,83.0,7.0,73.0,18.5,0.0,0.0,100.0,12.0,6.0,6.0,25.0,1.0,24.0,0.0,2.0,2.0,28.0,58.0,3.0,2.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good
68.0,183.0,7.0,73.0,18.5,0.0,0.0,81.0,12.0,3.0,6.0,22.0,1.0,43.0,0.0,1.0,4.0,28.0,100.0,3.0,2.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
76.0,183.0,7.0,73.0,18.5,0.0,0.0,91.0,12.0,6.0,6.0,22.0,1.0,23.0,0.0,1.0,2.0,28.0,57.0,2.0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
68.0,183.0,7.0,73.0,18.5,0.0,0.0,100.0,12.0,7.0,8.0,15.0,1.0,47.0,0.0,1.0,0.0,28.0,74.0,3.0,2.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Good
68.0,187.0,7.0,110.0,12.0,0.0,0.0,80.0,12.0,6.0,6.0,22.0,1.0,53.0,0.0,0.0,0.0,28.0,74.0,3.0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Bad
62.0,183.0,10.0,73.0,18.5,0.0,0.0,75.0,12.0,6.0,6.0,22.0,1.0,0.0,0.0,1.0,1.0,96.0,74.0,3.0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Bad
68.0,183.0,1.0,73.0,18.5,0.0,0.0,75.0,6.0,3.0,6.0,22.0,2.0,33.0,0.0,1.0,4.0,28.0,74.0,3.0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Bad
79.0,183.0,2.0,73.0,18.5,0.0,0.0,100.0,12.0,7.0,6.0,16.0,1.0,13.0,0.0,1.0,1.0,7.0,100.0,3.0,2.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good
68.0,183.0,7.0,73.0,18.5,0.0,0.0,83.0,8.0,6.0,6.0,22.0,1.0,50.0,0.0,1.0,1.0,90.0,86.0,3.0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Bad
68.0,183.0,7.0,73.0,18.5,0.0,0.0,98.0,12.0,6.0,6.0,22.0,2.0,27.0,0.0,1.0,0.0,20.0,91.0,3.0,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good
68.0,183.0,7.0,73.0,18.5,0.0,0.0,100.0,12.0,6.0,8.0,22.0,1.0,25.0,0.0,1.0,0.0,28.0,71.0,3.0,2.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good
68.0,368.0,7.0,73.0,23.0,0.0,0.0,100.0,12.0,6.0,6.0,22.0,2.0,22.0,0.0,1.0,1.0,28.0,74.0,3.0,2.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Good
68.0,183.0,7.0,54.0,18.5,0.0,0.0,100.0,12.0,7.0,8.0,22.0,1.0,38.0,0.0,1.0,2.0,28.0,130.0,3.0,2.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good
68.0,183.0,7.0,73.0,18.5,0.0,0.0,100.0,12.0,6.0,8.0,22.0,1.0,13.0,0.0,1.0,0.0,28.0,74.0,3.0,1.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Good
68.0,183.0,5.0,73.0,18.5,0.0,0.0,84.0,12.0,6.0,6.0,31.0,3.0,16.0,0.0,1.0,1.0,28.0,88.0,3.0,2.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good
74.0,183.0,7.0,73.0,29.0,0.0,0.0,87.0,12.0,6.0,4.0,22.0,1.0,32.0,0.0,1.0,0.0,28.0,74.0,3.0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Good
80.0,183.0,1.0,73.0,24.0,0.0,0.0,93.0,12.0,6.0,6.0,22.0,1.0,32.0,0.0,1.0,1.0,28.0,74.0,3.0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Good
49.0,183.0,13.0,91.0,18.5,0.0,0.0,56.0,3.0,6.0,6.0,22.0,0.0,56.0,0.0,1.0,2.0,28.0,45.0,3.0,4.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
57.0,183.0,7.0,73.0,18.5,0.0,0.0,40.0,7.0,6.0,6.0,22.0,1.0,40.0,0.0,1.0,1.0,28.0,74.0,3.0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Bad
69.0,301.0,7.0,73.0,19.0,0.0,0.0,79.0,13.0,6.0,6.0,22.0,2.0,47.0,3.0,1.0,2.0,28.0,45.0,3.0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
68.0,183.0,7.0,52.0,18.5,0.0,0.0,100.0,12.0,6.0,8.0,22.0,2.0,16.0,0.0,2.0,2.0,28.0,78.0,3.0,2.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good
73.0,183.0,18.0,73.0,18.5,0.0,0.0,89.0,12.0,6.0,6.0,28.0,1.0,39.0,0.0,3.0,3.0,28.0,62.0,3.0,2.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
66.0,152.0,5.0,74.0,18.5,0.0,0.0,87.0,12.0,6.0,6.0,22.0,1.0,52.0,5.0,1.0,1.0,28.0,57.0,3.0,3.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Bad
68.0,183.0,7.0,71.0,18.5,0.0,0.0,100.0,12.0,7.0,6.0,22.0,1.0,56.0,0.0,1.0,0.0,28.0,76.0,3.0,2.0,0.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
